,sku,title,description,price,rating,review,img5,categories
797,797,Lenovo Legion 5 Gaming Laptop(Intel i5/10th/16GB DDR4 /256 GB SSD M.2 NVMe + 1TB HDD 5200 rpm /4GB Nvidia GeForce GTX 1650Ti Gfx GDDR6  Win 10 Home)phantom black,"Brand Lenovo
Series Legion 5 15ARH05
Item model number Legion 5 15ARH05
Operating System Windows 10 Home
Item Weight 9.36 pounds
Package Dimensions 17.6 x 14.65 x 6.06 inches
Color Black
Processor Brand AMD
Processor Count 8
Computer Memory Type DDR4 SDRAM
Flash Memory Size 512
Optical Drive Type DVD
Standing screen display size 15.6 Inches
Screen Resolution 1920 x 1080
Max Screen Resolution 1920 x 1080
Memory Speed 3200 MHz
Graphics Coprocessor NVIDIA GeForce GTX 1650
Chipset Brand AMD
Card Description Dedicated
Wireless Type Bluetooth
Number of USB 2.0 Ports 2
Number of USB 3.0 Ports 2",168500,no rating,no review, https://cdn.sastodeal.com/catalog/product/b/c/bc4d7bf7ce36e586ad7c6a4bff736f1b_1_1.jpg,Laptop
798,798,"Lenovo IdeaPad Slim 3 (Intel i7/108GB DDR4 1TB HDD Intel Iris Plus14"" FHD Anti-Glare Win 10 Home) Platinum Grey","General
ModelLenovo IdeaPad Slim 3
ReleasedMay 2020
StatusAvailable
Design
TypeBar
Dimensions39.62cms
Weight1.85 Kgs
WaterproofNo
Display
Display TypeIPS FHD
Size14 inches
Resolution1920 x 1080
Display Colors16 Millions Colors
Touch ScreenYes
Display ProtectionYes
Features45% NTSC
 200 nits
Hardware
GPUAMD Radeon Graphics / AMD Integrated Graphics
RAM (Memory)12 GB
Internal Storage1TB HDD SATA 5400rpm / 128GB PCIe SSD M.2 / 256GB SSD + 1TB HDD dual storage
Memory Card SlotNo
SensorsNot Available
Software
Operating SystemWindows 10 Home Single Language 64
User InterfaceYes
Camera
Rear CameraNo
FlashNo
Front Camera0.3 MP
Network
SIMStandard SIM
Dual SIMNo
Connectivity
Wi-fiWi-Fi 2x2 AC
USB2 x USB 3.1 (Gen 1) / USB 2.0
GPSNo
NFCNo
Wireless ChargingYes
Headphone JackYes
Battery
Capacity7.5 hours*",118500,no rating,no review, https://cdn.sastodeal.com/catalog/product/b/c/bc4d7bf7ce36e586ad7c6a4bff736f1b_1_1.jpg,Laptop
799,799,"Lenovo IdeaPad Slim 3 (Intel i7/108GB DDR4 1TB HDD Intel Iris Plus15.6"" FHD Anti-Glare Win 10 Home) Platinum Grey","General
ModelLenovo IdeaPad Slim 3
ReleasedMay 2020
StatusAvailable
Design
TypeBar
Dimensions39.62cms
Weight1.85 Kgs
WaterproofNo
Display
Display TypeIPS FHD
Size15.6 inches
Resolution1920 x 1080
Display Colors16 Millions Colors
Touch ScreenYes
Display ProtectionYes
Features45% NTSC
 200 nits
Hardware
GPUAMD Radeon Graphics / AMD Integrated Graphics
RAM (Memory)12 GB
Internal Storage1TB HDD SATA 5400rpm / 128GB PCIe SSD M.2 / 256GB SSD + 1TB HDD dual storage
Memory Card SlotNo
SensorsNot Available
Software
Operating SystemWindows 10 Home Single Language 64
User InterfaceYes
Camera
Rear CameraNo
FlashNo
Front Camera0.3 MP
Network
SIMStandard SIM
Dual SIMNo
Connectivity
Wi-fiWi-Fi 2x2 AC
USB2 x USB 3.1 (Gen 1) / USB 2.0
GPSNo
NFCNo
Wireless ChargingYes
Headphone JackYes
Battery
Capacity7.5 hours*",118500,no rating,no review, https://cdn.sastodeal.com/catalog/product/b/c/bc4d7bf7ce36e586ad7c6a4bff736f1b_1_1.jpg,Laptop
800,800,Lenovo ThinkBook 14 Intel Core i5 10th Gen 14-inch Full HD Thin and Light Laptop (8GB RAM/ 512GB SSD/ Windows 10 Professional/ Mineral Gray/ 1.49 kg) 20RV00BMIH,1,169500,no rating,no review, https://cdn.sastodeal.com/catalog/product/8/3/833c5248698f2a79cd8aad7c80eabd42_1.png,Laptop
801,801,Lenovo ThinkPad E14 Intel Core i5 10th Gen 14-inch Full HD Thin and Light Laptop (8GB RAM/ 512GB SSD/ Windows 10 Professional/ Black/ 1.69 kg) 20RAS13M00,1,133000,no rating,no review, https://cdn.sastodeal.com/catalog/product/8/3/833c5248698f2a79cd8aad7c80eabd42_1.png,Laptop
802,802,Lenovo ThinkPad X390 Intel Core i7 8th Gen 13.3-inch Full HD Thin and Light Laptop (16GB RAM/256GB SSD/ Windows 10 Professional/ Black/1.29 kg) 20Q0002HIG,1,231650,no rating,no review, https://cdn.sastodeal.com/catalog/product/8/3/833c5248698f2a79cd8aad7c80eabd42_1.png,Laptop
803,803,Lenovo c740 YOGA i5 10th gen 8GB 512 GB SSD 360 touchscreen laptop,1,143500,no rating,no review, https://cdn.sastodeal.com/catalog/product/8/3/833c5248698f2a79cd8aad7c80eabd42_1.png,Laptop
804,804,Lenovo c640 YOGA i5 10th gen 8 GB 512 GB SSD 360 touchscreen laptop,1,132900,no rating,no review, https://cdn.sastodeal.com/catalog/product/8/3/833c5248698f2a79cd8aad7c80eabd42_1.png,Laptop
805,805,Lenovo IdeaPad slim 5 i7 10th gen 8 GB 512 GB SSD MX 350 GFx laptop,1,135000,no rating,no review, https://cdn.sastodeal.com/catalog/product/8/3/833c5248698f2a79cd8aad7c80eabd42_1.png,Laptop
806,806,LENOVO IDEAPAD S540 LAPTOP (CORE I5 10TH GEN/8 GB/256 GB SSD/WINDOWS 10/2 GB) - 81XA002SIN,1,117500,no rating,no review, https://cdn.sastodeal.com/catalog/product/8/3/833c5248698f2a79cd8aad7c80eabd42_1.png,Laptop
807,807,LENOVO IDEAPAD S340 LAPTOP (CORE I5 10TH GEN/8 GB/1 TB 256 GB SSD/WINDOWS 10/2 GB) - 81WL002RIN,1,99500,no rating,no review, https://cdn.sastodeal.com/catalog/product/8/3/833c5248698f2a79cd8aad7c80eabd42_1.png,Laptop
